"business_id","business_lat","business_long","business_stars","business_stars_pre_2020","review_count","review_count_pre_2020","check_in_count","check_in_count_pre_2020","attribute_count","business_park","business_happy_h","business_price","business_open","n_photo"
"9gObo5ltOMo6UgsaXaHPWA","39.9516172612","-75.167190457","3.5","3.6",787,"716",963,"954",14,1,0,"3","0","94"
"9hlCvuR5yqPNQZ0Dpgleug","39.9641219","-75.2043607","3.0",NULL,19,NULL,1,NULL,0,0,0,NULL,"1",NULL
"9iBlpXwgBFLVnx6RmHsiCQ","39.954879","-75.1644704","3.5","3.7",96,"72",73,"67",7,0,0,"1","1","2"
"9iF5ALxAskaBFRzqoG7SNQ","39.9124398684","-75.2427401394","3.5","3.4",5,"5",NULL,NULL,NULL,0,0,NULL,"0",NULL
"9IoOPZso2R0Y56xLvQS5jQ","39.943644568","-75.1660096287","1.5","1.6",21,"20",18,"18",7,0,0,"1","0",NULL
"9JSv_XGIjTt_uwE6fVctMQ","39.9504196","-75.1635566","2.5","2.4",61,"62",50,"50",11,1,1,"2","0",NULL
"9kaLrv9_zvuwb-F1BOde7g","39.8891661","-75.2310534","2.5","2.4",29,"26",51,"51",10,1,1,"2","1",NULL
"9keW-zFxaTmy6qVrEYyzoA","39.9491761","-75.159714","3.5","3.6",15,"15",13,"13",9,1,0,"2","0","1"
"9kFMEa74Y79PKFGVO7dIPQ","39.9494184","-75.1439592","4.0","3.8",193,"147",152,"115",21,1,1,"2","1","8"
"9_ltcP8mvAVgZZqJNM5-6A","39.9524726878","-75.1578589408","3.0","3.0",7,"5",3,"2",1,0,0,NULL,"1",NULL
"9m6GQp45QBEydlyE6DywCw","39.9509772093","-75.1583468263","3.5","3.4",77,"72",165,"156",13,1,0,"2","1","10"
"9M7LpN2FISuihc9Ad0makw","40.0299782","-75.1052559","4.0","4.1",61,"58",77,"75",9,1,0,"1","1",NULL
"9mA9qYqiv4c0T9ASid3PIQ","39.9506134672","-75.1636080327","4.0","4.1",634,"584",951,"920",16,0,1,"3","1","19"
"9Mm9xvLfiI72E3Inhmn82g","39.9528337","-75.1703455","2.5","2.3",75,"75",221,"221",12,1,1,"2","0","4"
"9nEASTWzpz2MildruqjFhg","39.9629057223","-75.1742785246","4.0","4.1",52,"54",57,"57",7,0,0,"2","0","1"
"9o55tW2eCwxRvwWVQSzj5g","39.9689060509","-75.1810369268","3.5","3.5",184,"177",197,"195",13,1,0,"2","1",NULL
"9OhPfV0C3Q49l5tSre2MuQ","39.9564795","-75.2065288","3.5","3.7",322,"295",426,"418",15,1,0,"2","1","3"
"9oS8GwYwFgSrR34ToywLiw","39.9524937","-75.1758082","3.0","3.1",8,"8",10,"10",6,0,1,"1","0",NULL
"9oZc6qwbJfO0SuKXEMh27g","40.0495358252","-75.0597809021","3.0","3.1",76,"72",56,"55",9,1,0,"1","1",NULL
"9PCiyXCG25bOycCR7nXIDw","39.96531","-75.16039","3.0","3.2",162,"144",205,"190",15,1,1,"2","1","3"
"9PCPV34KV1B_E3v1IUi4tQ","39.9255169287","-75.2345210196","4.0","4.1",49,"40",17,"15",10,1,0,"1","1",NULL
"9pr6rI87hZTCIAnFGNnvzQ","39.948124","-75.152821","4.5","4.5",128,"117",240,"230",11,1,0,"1","1","5"
"9PZxjhTIU7OgPIzuGi89Ew","39.9497020026","-75.1617702842","4.0","4.0",3187,"2966",5354,"5152",15,1,1,"2","1","78"
"9qbBrS6IjXLh_d2BNIeGqw","39.9481865","-75.1536803","4.5","4.4",38,"40",25,"25",5,0,1,NULL,"0","20"
"9Q_dbzylYiWdF11lH8uaSg","39.9714796","-75.1258851","4.0","4.0",107,"89",90,"70",8,1,0,"1","1",NULL
"9Qe5ib0bCgRITjYn-iA-Bg","39.876009","-75.242965","4.0","3.9",326,"333",1335,"1324",11,1,0,"2","0","6"
"9Qfor2Rl4MBWnyZTfQYWrg","39.9514394729","-75.167555809","3.0","2.8",17,"17",26,"26",6,0,0,"1","1",NULL
"9qXd3Frdpw2NFesclk7nPg","39.948732","-75.1591786","3.5","3.5",444,"460",1101,"1101",7,1,0,"3","0","4"
"9rdEIoILba8wSZcrTLFzNA","39.942221","-75.1552346","4.0","4.0",195,"187",303,"298",10,1,0,"1","0","1"
"9rjYYWTMZj2LzDuBl9rKEQ","40.029547","-75.058484","3.0","3.2",13,"12",7,"6",7,1,0,"2","1",NULL
"9RmCMNxgGe7vX5MYF_TM4Q","39.9264316123","-75.1455847058","3.0","3.1",31,"31",270,"264",9,1,0,"1","1",NULL
"9RNM2ieC0Vu2tie28Qm6ZA","39.961054","-75.143079","2.5","2.3",52,"55",89,"89",6,1,0,"2","0",NULL
"9sEzWuaOicYlbp9a6A829A","39.9554576","-75.1551993","3.5","3.3",28,"27",21,"19",6,0,0,"1","1",NULL
"9sHmUsOCCkjgv5PvlsszXQ","39.9539466","-75.1676206","3.5","3.8",19,"20",109,"109",4,0,0,"1","0",NULL
"9sOHuGGwb8uRVu7pANSWfg","39.9408795261","-75.1475532699","4.0","3.8",248,"238",662,"650",11,1,0,"1","1","2"
"9SqhTgh-8y-pYVfJTA5itg","39.948818","-75.1456539","3.0","2.8",41,"41",12,"12",8,1,0,"2","0",NULL
"9St4eM436810TH4hE5sbSg","39.9480692","-75.1430342","3.5","3.6",7,"8",9,"9",10,1,1,NULL,"0","2"
"9THOqAjKxNGHYVqobMEVWA","39.948013","-75.143017","3.5","3.5",17,"17",18,"18",3,1,0,"1","0",NULL
"9TRGordD4MbOR2mglgcvpA","39.9781816","-75.2672874","3.0","2.6",13,"11",4,"3",5,0,0,"1","1",NULL
"9-tZDrMjJYBbpCJoU3WXAQ","39.9440532","-75.1699635","3.5","3.6",328,"329",293,"292",12,0,0,"2","1","3"
"9U454aiscZzLytBdFXLMBg","40.0300466083","-75.2063495035","3.0","3.2",87,"76",48,"45",10,1,0,"1","1",NULL
"9ujr7iilByV0mM8N0-DAJw","39.9571037","-75.1822356","3.5","3.3",16,"16",NULL,NULL,7,1,1,"3","0","1"
"9ujreFoSYcURn43VkCkIhQ","39.9521626","-75.1758478","4.0","3.8",225,"227",300,"300",11,1,0,"1","0","1"
"9uU6AGSXncM-hu6lIvgv3w","39.9487748","-75.1780354","4.0","3.9",119,"126",109,"109",9,1,1,"3","0",NULL
"9v-CkheflZhvHS9QT3-S6Q","40.0449465","-75.1650186","2.5","2.4",26,"25",3,"3",9,0,0,"1","1",NULL
"9VHPGvPfEtu-utXkoJmL-Q","40.0645814","-74.9870966","4.0","4.1",19,"17",54,"44",7,0,0,"1","1",NULL
"9Vn3m5EafV-Oc69DkPyt3A","40.0300231","-75.1803247","2.5","2.5",54,"55",45,"45",14,1,0,"2","0","2"
"9w6o_eyKCSNKgMtAuv6KWg","39.9677290083","-75.1406717064","4.0","3.8",498,"459",1891,"1821",12,1,0,"2","1","36"
"9-W8_gKJ-tRPr52TFKFNWg","40.0543678735","-75.0721313202","2.0","1.5",18,"11",39,"36",6,0,0,"1","1",NULL
"9wTSBQFqVWbq-NEikPAs_g","39.9396284","-75.1866396","5.0",NULL,15,NULL,NULL,NULL,1,0,0,NULL,"1",NULL
"_9x1oSQghxEPuUeb5NPShw","39.9405590859","-75.1458802706","3.0","2.9",147,"133",210,"209",15,1,0,"2","1","2"
"9XpU6r6ATXSWYfbU7kibaQ","39.9542012","-75.1674658","4.5","4.3",91,"89",269,"269",8,1,0,"1","1","1"
"9xVhnWoBDBtWu6-XDnl-uw","39.9647145","-75.2095669","3.0","3.0",7,"7",5,"5",6,0,0,"2","0",NULL
"9y_0_oMDt9R5n2lDcWQv3A","39.955985","-75.1443256","4.5","4.5",103,"80",132,"122",5,1,0,"1","1","7"
"9YxqrKuDxwbMqcbKmTQFtQ","39.9235744","-75.2452854","1.5","1.7",8,"7",29,"28",2,0,0,"1","1","4"
"9YyeoqIBSEL_uikPBTZZUQ","39.9557192","-75.2117204","4.5","4.7",90,"66",45,"38",8,0,0,"1","1","5"
"9z3He4TXeDB8aPcGYyqUQQ","39.9426470869","-75.1575208479","3.5","3.5",23,"24",78,"78",6,1,0,"1","0",NULL
"9z5-4FkA8Vzx1VYkov7G2A","40.0468447","-75.1255384","1.5","1.4",6,"5",NULL,NULL,0,0,0,NULL,"1",NULL
"9ZcxmF09BwB7K2R_I0yU1g","39.9229547652","-75.1526948586","3.0","3.4",9,"10",8,"8",6,0,0,"1","0",NULL
"9ZiARoddTm3anAtWzZo4Bg","39.92168","-75.144955","2.5","2.6",19,"20",37,"37",8,1,0,"2","1","1"
"9ZL_iQiLTPTOMm6nDLVCAw","39.9786517","-75.2681178","3.0","3.7",5,"3",2,"1",2,0,0,NULL,"1",NULL
"9ZmVhCA2m3yK2mXHDFUlfA","39.9194912","-75.1726302","3.5","3.5",85,"75",33,"29",11,1,0,"2","1",NULL
"A0F-h3xJm_6gHDKcDQwSrQ","39.9541715545","-75.2013800841","4.0","4.0",252,"244",808,"808",10,1,1,"2","0","4"
"A0ynYx0BlHr5wiUJKhQFjw","40.0339605","-75.1219384","4.0","4.1",14,"12",37,"37",5,0,0,"2","0",NULL
"a1U-mhdF8m-X_G4l56_5sA","39.9963913","-75.0897957","3.0","3.1",12,"10",22,"22",5,0,0,"2","1","1"
"a2FCobBzFzC62IbHPa_oIg","39.9530608377","-75.1928841837","2.0","1.8",12,"12",13,"13",10,1,0,"2","1",NULL
"a2VOVxw1kgFgpa59i-V5Dg","40.0410958357","-75.0652301544","4.5","4.2",7,"6",3,"2",2,0,0,NULL,"1","4"
"A37C-01zpQty9FmxvZrxEg","39.960636","-75.1891359","4.0","4.2",69,"46",145,"131",15,1,0,"1","1","9"
"A3Qt87F7ZaAwCW4CyyB1Fw","39.9483447","-75.2136558","4.5","4.2",206,"174",218,"180",11,1,0,"1","1","11"
"A4CPH0tLHOrtoTVNQcJSRQ","40.0837641","-74.9656554","2.5","2.6",149,"143",329,"325",10,1,0,"2","1","1"
"A4fbwssaFFh60rNYjKGzag","39.967315","-75.134545","4.5",NULL,52,NULL,28,NULL,9,0,0,"3","1","2"
"_A4JgqZzr3rUsMgHfKer7Q","40.0140948517","-75.2317640074","2.5","2.7",7,"7",27,"27",9,1,0,"1","0",NULL
"a4uNRnmgaANdJp4r2OQGCA","39.9481857","-75.1537145","3.0","3.1",11,"11",8,"8",7,0,0,"2","0",NULL
"A4VzKmiVNuLYPWPpE-49SA","39.9788260422","-75.1589941978","4.0","4.2",58,"55",91,"89",11,1,0,"1","1",NULL
"A4zsfXGNGeOu37dDMcKTUg","39.9459602","-75.1594404","4.5","4.4",57,"49",114,"103",7,1,0,"1","1","4"
"A55glg6ynzqjNAbRyTI3ig","39.9157811","-75.1647757","3.5",NULL,27,NULL,17,NULL,7,1,0,NULL,"1","2"
"a62d7e_xXeljJcOUHkJjkg","39.9306471","-75.1707286","3.5","3.7",377,"376",482,"479",10,1,0,"2","1","1"
"A73hMO-Ireqx47M88FWYTw","40.0621074","-75.0562093","3.5","3.5",7,"8",33,"33",7,1,0,"1","1",NULL
"a7__VvDjHpgpncosFsYArA","40.0284115716","-75.0590577797","4.0","3.8",113,"114",151,"146",16,1,1,"2","1","2"
"a82ZJPmgFRZxwz0qQdtdcA","39.9752997","-75.1214129","4.5","4.4",13,"13",NULL,NULL,5,1,0,"1","0","1"
"_A8fAPebeoESxaDHbL2Z6w","39.9511237","-75.1755163","3.5","3.6",16,"16",5,"5",8,1,0,NULL,"0",NULL
"a8lpo_f90MkG38-g6Dv6dw","40.0154121","-75.210575","1.5","1.4",17,"17",5,"5",9,1,0,"2","0",NULL
"a91F98AJr1tvjefU4eRv6w","39.895526886","-75.2283859253","3.0","2.7",14,"15",9,"9",5,0,0,"1","1",NULL
"a93-oNkJsUWOCiHu5O9xLA","40.0879342598","-74.9671626596","2.0","2.5",19,"10",53,"51",6,1,0,"1","1",NULL
"A9bqf3aoiQXX9WBswewivg","39.9519347107","-75.1756812127","3.5","3.8",243,"258",486,"486",9,1,0,"2","0",NULL
"A9K47DPPPxmoi3HorT1xag","39.9484491","-75.1532384","4.0","4.2",9,"9",12,"12",1,0,0,NULL,"0",NULL
"A9Tcc9iloNB0tAA7j7GKrQ","39.9473199","-75.1642969","2.5","2.3",12,"12",17,"17",3,0,0,"2","1","3"
"a9tI3YQyIXHqt0c1AxaSbA","40.055064914","-75.2181315422","3.5","3.5",191,"185",177,"164",15,1,0,"2","1","9"
"aa0xi7fgFJyA4qWux6vz0A","39.9532735358","-75.1593375206","3.5","3.7",589,"514",1132,"1071",9,0,0,"2","1","8"
"aa8dyLuupbMRyexfCRiLIQ","40.026275","-75.225367","3.0","3.1",165,"170",152,"146",21,1,1,"2","0","6"
"aaILnjUFC0i0uRkg5hYgnQ","39.9502734691","-75.1659937554","4.0","4.0",25,"24",28,"28",7,0,0,"1","0",NULL
"-AanHawaDlzWHQjrqRRWig","39.9498882471","-75.1572606784","2.5","2.7",42,"43",160,"156",11,1,0,"1","1","3"
"aaqm5vJvVj3vyMeGwPqxEw","40.0546082","-75.1545153","4.0","4.1",51,"32",23,"19",9,1,0,"1","1",NULL
"AaTpjyw-EiODgi3tR4Xr-g","39.9483920508","-75.1653502258","4.0","4.1",761,"684",894,"864",13,1,1,"3","1","32"
"AAvoBxeUwDnD5ThE9Cz6Fg","39.9394700802","-75.1711999252","4.0","4.1",128,"100",81,"65",16,1,0,"2","1","6"
"AawRT7FMzXfMd0HwYvb57Q","39.9421920762","-75.1532606408","3.5","3.6",30,"30",27,"27",8,0,0,"1","0",NULL
"AAYzFH0HjSUNL2nLScutxQ","39.9837179","-75.1007545","2.0","2.2",14,"14",114,"110",6,1,0,"1","1",NULL
"ab5hOCoFF0Jm4UvP6F5QwQ","39.9222656","-75.1737245","4.5","4.3",50,"35",28,"21",9,1,0,"1","1","3"
"Abejc-Rwq-73V95830wQPg","40.0741932","-75.2030576","4.0","4.2",5,"5",4,"4",10,1,0,"2","0","4"
"aBIKSaj78U2HLQCH_vl-PA","40.0015641166","-75.0795582533","1.5","1.4",57,"50",19,"19",2,0,0,NULL,"1",NULL
"AbtYqoBGuvlWmR1gU0c3XA","39.9448121788","-75.158305077","3.5","3.6",113,"104",381,"377",8,1,0,"2","1",NULL
"-AbzJTLQdbdQrhRzQLgsKA","39.9507905","-75.1696177","3.5","3.6",11,"14",NULL,NULL,7,1,0,"2","0","1"
"aca4m9TSqTxQsEQ2H0KSwA","40.0600251316","-75.1910885247","3.5","3.6",166,"145",31,"29",11,1,0,"2","0",NULL
"ACcP-66gbXKf4mrbpqWllg","39.96074","-75.234234","2.0","2.5",14,"6",8,"2",2,1,0,"1","1",NULL
"aCHS5pnDjChkHpFo4-EfKg","39.945162","-75.1702591","3.5","3.4",225,"174",15,NULL,10,0,1,NULL,"1","5"
"AcZdQshFqzrFUR0bfM_5hA","40.029653","-75.132293","4.0","4.4",8,"7",15,"14",4,0,0,"2","1",NULL
"AddC68mgkczAcxHnzgByPw","40.0286174763","-75.0584119806","2.0","2.3",58,"59",54,"50",12,1,1,"1","1",NULL
"ADe114o7Z4vb1O6HkM6YEA","39.9534811107","-75.2029253184","3.5","3.2",461,"422",777,"759",14,1,0,"1","1","8"
"adlLsuafIDO_OOAr4tG1bg","39.9548253","-75.2009783","3.0","3.2",15,"19",11,"11",6,0,0,"1","0",NULL
"aDQ-n4B5FAUwEiADAkHoJA","40.0810229","-75.170115","1.5","1.2",16,"6",24,"20",7,0,0,"1","1","2"
"AdUcitpXQXZiJ3wA82RrlQ","39.935974","-75.17918","4.0","4.1",37,"41",79,"79",13,1,1,"1","0","3"
"ADVW2S9Ucm6UrKSxLOXpxA","39.937879","-75.1445339","4.0","4.1",25,"25",1,"1",6,1,0,"2","0",NULL
"AEAW8IkEQv8wV6lXKfx06w","40.08396","-75.035514","4.5","4.4",43,"23",13,"10",5,1,0,"1","1","4"
"Aelkw-nyg9I8aQM9mK_yhw","39.9261517","-75.233992","4.0","4.0",8,"6",4,"3",4,0,0,NULL,"1",NULL
"aep_I8thy4Pa8q64m8HIuw","39.941974","-75.149313","3.5","3.7",14,"11",8,"8",8,1,0,"3","0",NULL
"AEtZdFFfDi-FBYUVH4CBkg","39.9534956","-75.2181771","5.0","5.0",9,"9",NULL,NULL,5,0,0,"2","0","1"
"aF6mtk7uOL3xiaVxkQeghw","40.0239286","-75.2151081","4.5","4.3",6,"6",4,"4",3,1,0,"3","0",NULL
"AFe9CAVwXMQe1LssZ-jJmQ","39.9512544989","-75.1666958386","4.0","4.1",215,"189",267,"204",17,1,1,"1","1","13"
"Afh9UF8-oTTwPFaGwIskKg","39.9835245","-75.1015152","4.5","4.2",28,"21",6,"4",7,0,0,"1","1",NULL
"AfiqPANTA_26yy3Y-RHIeg","39.9694787","-75.1332487","4.0","4.1",23,"23",7,"7",3,0,0,"2","0",NULL
"afkVsyaop-ojmY6d75V9pQ","39.9794563","-75.2688406","2.0","2.1",7,"7",3,"3",2,0,0,NULL,"1",NULL
"aFLM_Vow8OMcMK3NJWJ8pQ","39.9717187537","-75.1598948104","2.0","2.2",16,"12",6,"5",6,0,0,"1","1","6"
"AfM_dYO_LTqQz33qHbT45A","39.950037","-75.145843","4.0","3.9",96,"71",150,"125",10,1,0,"1","0","15"
"a_fp9I18WcbP86rQ4c_QZQ","40.1226988","-75.0162309","4.0","4.1",282,"268",444,"429",17,1,1,"2","1","12"
"afsP-p_pr4ikrboB5MtUzQ","39.9553865","-75.1910637","4.0","3.7",12,"11",20,"20",7,0,0,"1","1",NULL
"Aga2sEL7yQSycmx3Txk_XA","39.92523","-75.17543","4.0","3.7",91,"94",181,"181",12,1,0,"2","1","2"
"Ag_GeZwOrT0nmyhnKQiVBA","39.952545","-75.166731","3.0","3.2",46,"46",803,"798",5,1,0,"1","1","6"
"agkiNGa26UB9kA4Gb-VFzw","39.941958","-75.15019","3.5","3.4",14,"14",30,"30",11,1,0,"2","0",NULL
"AGlh4ZDv6jnoiYfz7At9mw","39.955399","-75.156727","4.0","4.0",2672,"2436",6377,"6083",14,1,0,"2","1","59"
"agTcS5LYZJe4gNiXK6nNkw","39.9470772078","-75.1541655511","4.0",NULL,5,NULL,1,NULL,4,0,0,NULL,"1","1"
"AhDF9uub_RaIsACqQJqpeQ","40.0552892","-75.0627802","2.0","2.0",10,"10",2,"2",2,0,0,NULL,"1",NULL
"-Ah-gbZpa-IiQVIrhKRhhA","39.9555996","-75.202664","3.0","3.2",80,"83",196,"196",11,1,0,"2","0",NULL
"Ahiia0mDn0VYt-t6S12exA","39.9551256","-75.1998158","3.5",NULL,35,NULL,26,NULL,0,0,0,NULL,"1","2"
"ahnaBpvC29I66u_6JRzQFw","39.9937194391","-75.0945379239","1.5","1.4",8,"8",12,"12",7,1,0,"1","1",NULL
"AHqYW_taqAvhBkYBElkcTQ","40.0428555","-75.0737309","4.5",NULL,25,NULL,10,NULL,5,1,0,NULL,"1","3"
"AiByKTUdixBd5vWAMyxN5g","39.9491707","-75.1526659","3.0","3.1",93,"89",461,"459",11,1,0,"1","1","1"
"aIp7D41qhB-FgfBmYUgQTw","39.949663","-75.148134","4.5","4.3",33,"32",37,"37",6,0,1,NULL,"0","8"
"Aiu1Tm13sMXRAGRYFZ0MUA","39.9478904","-75.1694269","4.0","3.9",43,"41",40,"38",8,1,0,"1","1",NULL
"AJ60jCPc97f6K18EtgkWIA","39.9445223","-75.1501918","3.0","2.8",5,"5",28,"28",6,1,0,"2","0",NULL
"AJchGMnrpfIbTULXE2fasA","39.9497563","-75.1480623","3.5","2.9",23,"15",5,"4",3,0,0,NULL,"1","3"
"ajGUFDANNSnqUoLvZPCcPw","39.9559201","-75.1683168","3.0","3.0",124,"125",268,"265",12,0,1,"2","1","1"
"AjQGanUkM-SFa7MxwTfMRw","39.9664035366","-75.1342273504","5.0","4.9",38,"24",19,"9",6,1,0,NULL,"1","6"
"aJV-u_8zf5vVIaHy7Hs8qw","39.9519494","-75.1443869","4.0","4.2",144,"150",148,"146",6,1,0,"3","0","1"
"AJzAO951NR1LFaBHojeudg","39.9556239","-75.1634392","3.5","3.6",19,"20",142,"141",11,1,0,"1","1","1"
"Akk5eHutsuuukz6GlgT_kw","40.039051","-75.107404","4.0",NULL,19,NULL,35,NULL,8,1,0,"2","1","4"
"aKNrCfmR0bgdXzYcviL1ZA","39.9279295067","-75.145386681","2.0","1.9",33,"26",58,"53",8,1,0,"1","1",NULL
"AkpAXXVmnhHzgi9u51QoJQ","39.9495146","-75.152427","4.0","3.8",79,"73",240,"229",12,1,0,"1","1",NULL
"AKrFJ7vuBbLPfE9u2HVEkQ","39.9546629","-75.156162","3.5","3.7",279,"272",748,"705",13,1,0,"2","1","9"
"aKvowH2UXGvoxJgIRf04Zw","40.026214204","-75.2250791341","2.5",NULL,40,NULL,12,NULL,3,0,0,"2","1",NULL
"aKZrfLHwqOMlYcDYDy_OEQ","39.980309","-75.156274","4.5","4.4",32,"28",68,"65",8,0,0,"1","1",NULL
"aL53puqxtcR1KZrrj4U7Jw","39.952856","-75.1734852","4.5","4.4",205,"193",199,"196",12,1,0,"2","0","3"
"Al8y5FTs9tW5VsxTVy9ZMg","39.9414081509","-75.1490631994","4.0","4.1",289,"238",437,"427",16,1,0,"1","1","3"
"_alfsQK682Bke9MAfWRKdA","39.9235932","-75.2317826","4.0",NULL,5,NULL,3,NULL,3,0,0,NULL,"1","1"
"aLJN5-DBnNM2C7FjPPQA2A","40.123545","-75.014618","4.5","4.1",55,"37",25,"21",12,1,0,"2","1","4"
"alUk6OwNhofyc90NDMDY-Q","40.0232879","-75.1237642","4.5","4.8",14,"13",12,"11",9,1,0,"1","1",NULL
"ALVX2hbStpIIRvnv1_7x7w","39.9396854995","-75.1923877001","1.5","1.8",6,"5",11,"11",1,0,0,"1","0",NULL
"AlxnbBd2JNkozNvI0OvRLQ","39.9689397","-75.1334333","4.0","4.3",315,"207",441,"383",18,1,1,"2","1","17"
"Am5wWa0v13NZRsJ-g9f9cQ","40.074276","-75.20258","4.5","4.3",108,"88",393,"306",17,1,1,"2","1","5"
"AmbhpZW_Xc_9ngKgDqpbYw","39.9674367","-75.1673635","4.0","4.3",134,"108",96,"85",15,1,0,"2","1","11"
"aMfVQdVbKJnZwdf-c1WNcQ","39.9486928274","-75.1607324348","3.0","2.8",85,"86",192,"192",9,1,0,"1","0","1"
"amgCBbemSn2b1zUOoUbjHA","40.074087","-75.2031841","4.0","3.8",121,"123",152,"152",12,1,0,"1","0",NULL
"AmI3LIUNwsi4023hOVGu3w","39.942335482","-75.1413081","3.5","3.5",874,"756",1379,"1309",22,1,1,"3","1","62"
"amqruwbDGCcyu55p2pTjMA","39.9775836","-75.1853081","3.0","2.9",129,"135",92,"92",21,1,1,"2","0","1"
"AnhgZCyjhzU8JVxl2ftJKQ","39.9302586","-75.1579964","4.0","4.3",391,"339",775,"756",12,1,0,"1","1","2"
"aNIqkFQYtBieV7NX3343ag","39.903291","-75.2406365","3.0","2.6",43,"37",24,"23",8,1,0,"2","1","2"
"ANmX99M5KtNWi5g39TFIKw","39.875104","-75.243642","3.0","2.9",46,"46",39,"37",5,0,0,"2","1",NULL
"aNNCjIDnTxn3YXRa4SnzYA","39.9489408","-75.1668194","3.5","3.5",157,"153",216,"212",19,1,1,"2","1","9"
"AnZPS4hUH1TzPrrEhIjJcA","39.956729","-75.210063","4.0","4.2",65,"58",66,"61",15,1,0,"1","1","1"
"AOaCT7MBizYN09RnP0FYtg","39.945082","-75.141081","4.0","4.2",5,"5",6,"6",6,0,0,"1","1",NULL
"Aoe8dOzeuiAovvFYPl2jMA","39.9665629","-75.1399899","4.0",NULL,23,NULL,20,NULL,6,1,0,"1","1","1"
"aouMSx4NBmdOS30QOYF4Ww","39.936085","-75.15667","4.5","4.2",47,"39",84,"72",10,1,0,"1","1","5"
"Apg6r-2CGinmTRFnt-5Zow","40.0613069","-75.0561751","3.0","3.2",11,"13",4,"4",4,0,0,"1","1","1"
"aPI5KpboojbTqLEMH_oY7w","39.9415445","-75.2123184","4.0","4.0",69,"59",76,"74",9,1,0,"1","1",NULL
"ApIkL5Nngq0bckgouxiAqQ","39.9189705","-75.1837813","3.0","3.0",16,"10",24,"21",4,1,0,"1","1",NULL
"a-p-n7JMqAtF133Ckn-DYg","40.0804412","-75.1730921","1.5","1.5",5,"4",6,"6",5,0,0,"1","0",NULL
"aPNXGTDkf-4bjhyMBQxqpQ","39.9625821","-75.1356571","3.5","3.5",65,"37",75,"47",10,1,1,"2","1","4"
"AQ4cIMRNKaVXtgqz68ySnA","40.047818","-75.069853","4.0","3.9",10,"10",20,"20",2,0,0,"2","0",NULL
"aqBzwh8mDOSFastIow_PUQ","39.9563712","-75.2061225","3.0","3.0",43,"49",39,"39",10,1,0,"2","0",NULL
"_AQEYAyi0o6ML7yuSpQcOw","39.9772502","-75.1593264","1.0","1.1",11,"7",2,"2",3,0,0,NULL,"0",NULL
"AQF9Cqg1ywpL1iCz4SmWmw","40.0936845","-75.0323494","3.5","3.7",10,"9",9,"9",6,1,0,"1","0",NULL
"AQfAhiVYzRDH9h0t1TiIIA","40.0300415212","-75.1807833307","4.5","4.3",5,"4",31,"31",6,0,0,"1","0",NULL
"aQhn4CcEJokY6ADxUbzTaQ","40.1011515","-75.0081239","3.0","3.1",224,"187",580,"558",15,1,0,"2","1","16"
"AqKWl6spTCjmIogvCSf8rQ","39.9249137","-75.1601514","4.5",NULL,14,NULL,8,NULL,9,0,0,NULL,"1","2"
"Aqsc1lA8-PN8YNMgroyeSg","40.0501905879","-75.0950990763","3.5","4.5",23,"8",7,"4",5,0,0,NULL,"1",NULL
"AqX_5srdyAS1tNiqC3mDvg","39.952089","-75.1719899","3.0","2.9",109,"110",194,"194",10,1,0,"2","0","2"
"AqXAY71HZDnOV_qG1H0GpA","39.9360042563","-75.1585241407","2.5","2.8",7,"8",18,"18",7,0,0,"1","0",NULL
"ArGw19nfPgjR28TTfgb7iw","39.950063","-75.173178","3.5","3.4",105,"105",156,"156",10,1,0,"4","0","8"
"arKiXax3ScSM_z3O-0CIyw","39.948706","-75.142687","4.0","4.0",541,"487",619,"582",17,1,0,"2","1","6"
"arLEOxR9BG4pORv7oRUGfA","39.9504469","-75.14518","3.0","3.0",75,"74",244,"244",5,1,0,"1","0",NULL
"ArNDRug3p5zngNHiLivnFA","39.875016","-75.243913","3.0","3.0",129,"125",360,"355",5,0,0,"2","1",NULL
"aROWvF8ltWk6LLNO62haag","40.074304","-75.198701","4.0","4.1",109,"88",85,"81",17,1,0,"2","0",NULL
"ARWccWepHrbNKUMI7M0UZA","39.9533991057","-75.1546818522","4.5","4.2",95,"81",211,"189",8,1,0,"1","1","3"
"aRyP578y47vwJ4KFIicjCw","39.9450373","-75.1620739","3.5","3.7",120,"109",131,"127",10,1,0,"2","1","5"
"as7hPsyLUSSiSEd2o1nErQ","39.9846658","-75.2311673","3.0","3.4",15,"11",19,"18",4,0,0,"1","1",NULL
"asbEI02GRGFPSPM97hrIaA","39.9816738972","-75.1090306789","4.5","4.7",114,"79",59,"30",13,1,1,"2","1","3"
"aSLURDEj9Kw2YQkpP_ZAlg","40.1090436","-75.025017","3.5","3.5",70,"66",115,"109",14,0,0,"2","1",NULL
"at4y2FFxGBtSrZHYreNYCA","39.9173293","-75.1771444","4.0","4.2",28,"20",35,"32",5,1,0,"1","1","2"
"-ATiAtTikuGuqvaW2O6tNA","39.9504833638","-75.1673305865","3.5","3.4",593,"522",1257,"1218",17,1,1,"2","1","7"
"AtYDSsVOZT8DLWCcTBqZmQ","39.9491591674","-75.1671322221","2.0",NULL,5,NULL,NULL,NULL,0,0,0,NULL,"1","1"
"atZ_olNKXOG4rEr6mccN8g","39.953764","-75.159218","4.5","4.6",1368,"1246",2693,"2540",8,1,0,"1","1","51"
